,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
28046,32,0,97723,6,7,6,0,0,0,1672,40,3,0
28047,38,0,109231,6,7,6,0,0,0,0,40,3,0
28048,27,0,102889,12,4,12,0,1,0,0,40,3,0
28049,26,0,167106,6,6,6,3,0,0,0,40,2,0
28050,35,0,182898,6,6,3,0,0,8614,0,40,3,1
28051,62,0,197918,6,4,3,0,1,0,0,40,3,0
28052,28,0,67386,6,6,11,0,1,0,0,40,3,0
28053,50,0,126592,6,3,6,1,0,0,0,40,3,0
28054,34,0,49469,13,6,10,0,0,99999,0,50,3,1
28055,37,6,119929,6,7,6,0,0,0,0,40,3,0
28056,63,0,158199,4,2,12,0,1,0,0,44,1,0
28057,35,0,341102,3,6,14,1,0,0,0,40,3,0
28058,55,0,101524,13,7,10,0,0,0,0,40,3,1
28059,40,0,202872,6,7,10,0,1,0,0,40,3,1
28060,25,0,195201,6,7,10,2,0,0,0,50,3,0
28061,51,0,128272,12,7,13,0,0,0,0,40,3,0
28062,37,0,263094,13,7,13,0,0,7298,0,40,3,1
28063,54,3,357596,13,7,13,0,0,7298,0,55,3,1
28064,47,5,102628,12,7,11,0,0,0,0,40,3,1
28065,26,0,171114,13,6,13,0,1,0,0,40,3,0
28066,46,0,216414,1,5,6,0,0,0,0,40,3,0
28067,24,0,127753,5,6,6,0,0,0,0,40,3,0
28068,19,0,282698,8,6,3,0,0,0,0,80,3,0
28069,35,0,139364,6,7,10,0,0,0,1902,40,3,1
28070,36,5,312785,13,6,1,1,0,0,0,35,3,0
28071,18,0,92864,5,6,11,0,1,0,0,20,3,0
28072,46,5,175428,10,7,1,0,0,0,0,40,3,1
28073,30,0,104223,6,6,11,1,1,0,0,32,3,0
28074,29,0,144784,6,6,11,1,1,0,0,40,3,0
28075,65,0,178934,6,2,11,1,1,0,0,20,3,0
28076,41,0,211253,10,7,13,0,1,0,0,40,3,1
28077,34,0,133122,13,7,13,0,0,0,0,40,3,0
28078,58,0,103540,8,7,4,1,0,0,0,40,3,0
28079,39,1,172700,6,6,11,1,1,0,0,40,3,0
28080,21,0,282484,12,6,11,0,1,0,0,40,3,0
28081,31,0,323055,6,7,4,0,0,0,0,50,3,1
28082,33,1,291494,14,7,1,0,0,0,0,50,3,1
28083,28,0,214702,13,7,13,0,0,0,0,60,3,0
28084,32,0,116055,6,6,3,1,1,2977,0,35,3,0
28085,32,0,226696,13,6,13,0,0,0,0,55,3,1
28086,31,0,216827,6,3,11,1,1,0,0,40,3,0
28087,41,6,153132,15,7,13,0,0,15024,0,40,3,1
28088,48,0,307440,13,7,5,3,0,0,0,45,2,1
28089,27,0,278122,6,6,4,0,0,0,0,40,3,0
28090,45,0,122195,6,2,6,1,1,0,0,40,3,0
28091,34,6,156890,6,7,13,0,0,0,0,50,3,0
28092,17,0,36877,2,6,10,0,1,0,0,10,3,0
28093,25,0,131178,6,6,14,1,0,0,0,23,3,0
28094,34,3,62396,13,6,1,0,1,0,0,62,3,1
28095,33,0,73054,6,4,10,0,1,0,0,40,3,0
28096,21,0,96844,12,6,3,0,1,0,0,20,3,0
28097,22,0,324922,6,6,12,0,0,0,0,50,3,0
28098,61,0,130684,12,7,1,0,0,0,0,42,3,0
28099,40,0,178983,6,7,3,0,1,0,0,30,3,1
28100,58,0,81038,12,7,10,0,0,0,0,12,3,0
28101,30,0,151967,12,7,6,0,0,0,0,58,3,0
28102,24,0,278107,6,6,6,0,0,0,0,60,3,0
28103,52,6,183146,5,7,13,0,0,0,0,50,3,1
28104,50,0,183638,6,2,10,0,1,0,0,40,3,0
28105,49,0,247892,12,7,6,1,0,0,0,30,3,0
28106,22,0,221480,6,6,3,0,1,0,0,40,3,0
28107,32,0,118551,13,7,3,0,1,0,0,35,3,1
28108,21,0,518530,12,6,3,0,1,0,0,40,3,0
28109,25,0,193787,12,6,12,0,1,0,0,50,3,0
28110,34,3,157466,6,7,3,0,0,0,0,45,3,0
28111,48,0,141511,2,7,13,0,0,0,0,45,3,1
28112,61,0,158712,6,4,13,0,1,0,0,99,3,0
28113,21,0,252253,12,6,3,1,1,0,0,40,3,0
28114,20,0,200450,8,6,12,0,1,0,0,52,3,0
28115,30,1,343789,12,7,3,0,0,0,0,40,3,1
28116,44,0,277647,6,7,10,0,0,0,1902,40,3,1
28117,44,0,291566,6,6,6,1,0,0,0,60,3,0
28118,29,0,151382,6,7,4,0,0,0,0,60,3,0
28119,31,0,221167,15,4,5,0,1,0,0,35,3,0
28120,35,0,196178,6,7,6,0,0,0,0,40,3,0
28121,27,0,302422,6,6,3,0,0,0,0,40,3,0
28122,26,0,37379,13,6,13,0,1,0,0,45,3,0
28123,37,6,82540,3,7,4,0,0,0,0,70,3,1
28124,33,6,182926,13,6,4,0,0,0,0,40,3,0
28125,44,0,159911,8,7,11,0,1,0,0,55,3,0
28126,34,0,212781,13,7,13,0,0,0,0,40,3,1
28127,28,5,207213,9,6,6,0,0,0,0,5,3,0
28128,30,0,200192,12,7,11,0,1,0,0,45,3,0
28129,41,5,180096,13,7,1,0,0,0,0,35,3,0
28130,23,0,192812,13,6,5,0,1,0,0,40,3,0
28131,19,0,105908,6,6,14,0,0,0,0,70,3,0
28132,48,0,373366,4,7,8,0,0,3781,0,50,3,0
28133,26,1,234190,12,6,11,0,0,0,0,20,3,0
28134,32,0,260868,13,7,10,1,0,0,0,40,3,1
28135,26,0,109097,6,4,3,0,1,0,0,48,3,0
28136,36,0,171393,10,7,1,0,0,7298,0,55,3,1
28137,49,0,209146,6,7,4,0,0,0,0,40,3,0
28138,33,0,289046,6,4,13,1,0,0,1741,40,3,0
28139,54,0,172281,10,4,5,0,0,0,0,40,3,1
28140,36,0,73023,6,4,6,0,0,0,0,55,3,0
28141,41,0,122626,6,4,14,0,0,0,0,48,3,0
28142,27,0,113635,13,6,11,0,0,0,0,35,3,0
28143,68,0,257269,13,7,13,0,0,0,2377,35,3,1
28144,21,0,191806,12,6,13,0,0,0,0,75,3,0
28145,56,0,35723,6,4,13,0,0,0,0,40,3,0
28146,40,6,30759,1,7,8,0,0,0,0,60,3,0
28147,46,0,105327,6,4,6,0,0,0,0,40,3,0
28148,55,0,376058,3,6,13,0,1,0,0,45,3,0
28149,43,0,219307,3,4,4,1,0,0,0,40,3,0
28150,46,0,208067,6,4,6,0,0,0,0,40,3,0
28151,51,6,78631,12,7,13,4,0,0,0,60,3,0
28152,19,0,210308,12,6,3,0,1,0,0,15,3,0
28153,67,5,190661,14,6,1,0,1,7896,0,50,3,1
28154,31,0,594187,6,7,12,0,0,0,0,40,3,0
28155,27,0,228476,13,7,10,0,0,0,0,50,3,1
28156,21,0,126613,12,6,11,0,1,0,0,40,3,0
28157,36,0,30267,6,7,4,0,0,0,0,50,3,0
28158,23,0,216811,6,6,12,0,1,0,0,16,3,0
28159,62,5,115763,10,7,1,0,1,0,0,40,3,1
28160,31,5,199368,13,7,0,1,0,0,0,50,3,1
28161,52,0,159755,13,7,13,0,0,0,1887,40,3,1
28162,39,6,188335,6,7,8,0,0,0,0,40,3,0
28163,24,0,417668,13,6,1,0,0,0,0,30,3,0
28164,55,0,141807,6,6,13,0,0,13550,0,40,3,1
28165,38,0,296317,6,7,12,0,0,0,0,40,3,0
28166,36,0,164898,6,7,13,0,0,0,0,40,3,0
28167,17,0,452406,11,6,10,1,1,0,0,15,3,0
28168,27,0,42696,6,5,11,0,1,0,0,40,3,0
28169,30,0,262994,12,4,6,1,0,0,0,40,3,0
28170,43,1,167298,6,4,13,0,1,0,0,40,3,0
28171,51,0,103529,11,4,11,1,1,0,0,30,3,0
28172,47,0,97883,13,2,2,0,1,25236,0,35,3,1
28173,49,1,269417,14,6,13,0,1,0,2258,50,3,1
28174,34,0,199539,6,7,6,0,0,0,0,48,3,1
28175,19,0,39460,6,6,13,0,0,0,0,60,3,0
28176,79,4,62176,14,2,13,0,0,0,0,6,3,1
28177,28,1,239130,12,4,11,0,0,0,0,40,3,0
28178,41,3,151089,12,7,13,0,0,0,0,50,3,0
28179,21,0,331611,12,7,11,0,0,0,0,50,3,0
28180,31,6,203463,13,6,5,0,1,0,0,40,3,0
28181,45,0,151518,6,7,13,0,0,0,0,45,3,0
28182,23,3,39844,6,6,4,0,0,0,0,50,3,0
28183,32,0,299635,12,7,13,0,0,0,0,50,1,0
28184,67,0,123393,11,7,4,0,0,0,0,40,3,0
28185,32,0,209538,10,7,13,0,0,0,0,55,3,1
28186,35,6,238802,6,7,8,0,0,0,0,50,3,0
28187,29,0,499197,12,7,1,0,0,0,0,40,3,0
28188,38,0,200220,6,7,6,0,0,0,0,40,3,0
28189,38,0,114059,12,7,10,0,0,0,0,60,3,0
28190,18,0,434430,6,6,1,0,0,0,0,30,3,0
28191,47,0,185385,6,7,1,0,0,5013,0,24,3,0
28192,22,0,225156,6,6,3,0,1,0,0,40,3,0
28193,21,0,377931,12,7,13,0,0,0,2377,48,3,0
28194,27,0,133359,13,5,13,0,0,0,0,50,3,0
28195,28,0,226891,12,6,3,3,1,0,0,30,3,0
28196,32,0,201988,15,7,10,0,0,4508,0,40,3,0
28197,40,0,287008,15,7,1,0,0,15024,0,55,1,1
28198,23,0,151910,13,6,12,0,1,0,1719,40,3,0
28199,25,0,231714,12,7,12,0,0,0,0,40,3,0
28200,44,3,178510,12,6,10,0,0,0,2258,60,3,0
28201,43,0,178866,6,7,3,0,1,0,0,25,3,1
28202,31,0,110643,13,7,13,0,0,0,1977,55,3,1
28203,33,0,148261,12,7,6,0,0,0,0,40,3,0
28204,41,0,217902,6,7,13,0,0,0,0,40,3,1
28205,29,6,77207,10,7,6,0,0,0,0,30,3,0
28206,32,0,377017,9,6,13,0,0,0,0,40,3,0
28207,78,0,184759,8,7,14,0,0,1797,0,15,3,0
28208,64,3,80333,6,7,13,0,0,0,0,40,3,1
28209,58,0,265086,13,7,13,0,0,0,0,50,3,1
28210,55,0,102058,5,2,13,0,0,0,0,30,3,0
28211,20,0,333843,6,6,3,0,1,0,0,40,3,0
28212,35,0,296478,12,7,10,0,0,0,0,40,3,0
28213,27,5,116662,6,7,12,0,0,0,0,40,3,0
28214,37,6,353298,6,7,10,0,0,99999,0,50,3,1
28215,42,0,142424,1,6,3,0,1,0,0,40,3,0
28216,47,5,200808,5,7,3,0,0,0,0,35,3,0
28217,29,0,119052,6,6,14,1,1,0,0,40,3,0
28218,33,0,168981,4,6,10,0,1,0,0,24,3,0
28219,44,0,151780,12,2,13,1,1,0,0,40,3,0
28220,70,0,237065,16,2,11,0,1,2346,0,40,3,0
28221,25,0,509866,6,6,4,0,0,0,0,78,3,0
28222,24,1,249385,13,6,3,0,1,0,0,10,3,0
28223,42,1,109462,13,4,3,1,1,2977,0,40,3,0
28224,53,0,250034,13,7,13,1,0,0,0,50,3,1
28225,39,0,249720,13,4,13,1,1,0,0,60,3,0
28226,72,6,258761,6,7,8,0,0,0,0,40,3,0
28227,43,3,64048,3,6,10,0,1,0,0,44,1,0
28228,25,1,153534,12,7,0,0,0,0,0,40,3,0
28229,37,0,193815,9,7,1,0,0,0,0,45,3,1
28230,27,0,255582,6,6,12,0,1,0,0,40,3,0
28231,39,0,204527,14,7,1,0,0,0,0,50,3,1
28232,64,6,159938,6,7,6,0,0,2635,0,24,1,0
28233,29,6,229341,6,6,6,0,0,0,0,50,3,1
28234,50,0,128143,13,7,13,0,0,0,0,50,3,1
28235,33,0,175479,16,6,11,0,1,0,0,40,3,0
28236,18,0,301814,6,6,10,0,1,0,0,20,3,0
28237,20,0,238917,11,6,14,0,0,0,0,32,3,0
28238,32,0,205581,12,3,5,0,1,0,0,50,3,0
28239,45,0,340341,12,4,3,0,1,0,0,40,3,0
28240,48,0,147860,6,7,14,1,1,0,0,40,3,0
28241,20,0,121023,12,6,13,0,1,0,0,40,3,0
28242,23,0,259496,6,6,12,0,1,0,0,40,3,0
28243,34,4,190228,13,7,0,0,0,0,1902,48,3,1
28244,43,0,180599,13,3,13,0,0,8614,0,40,3,1
28245,44,0,116358,13,7,10,3,0,0,0,40,3,1
28246,47,6,180446,12,7,5,1,0,0,0,40,3,1
28247,47,0,264244,6,5,6,1,1,0,0,40,3,0
28248,46,5,197988,4,6,11,4,1,0,0,20,3,0
28249,19,0,206599,6,6,10,0,1,0,0,40,3,0
28250,51,0,313146,6,7,3,0,0,0,0,40,3,0
28251,41,3,99212,6,3,13,0,0,0,0,40,3,0
28252,37,0,340599,11,3,11,1,1,0,0,40,3,0
28253,31,0,62932,6,6,6,0,0,0,0,40,3,0
28254,25,0,44861,6,6,11,0,0,0,0,40,3,0
28255,46,0,53893,12,7,5,0,0,0,0,40,3,1
28256,53,3,152810,6,7,6,0,0,5178,0,45,3,1
28257,47,5,128401,14,6,1,0,1,0,0,40,3,0
28258,28,0,336951,6,7,13,0,0,0,0,50,3,1
28259,60,6,95445,12,7,4,0,0,3137,0,46,3,0
28260,43,0,54611,6,7,12,0,0,0,0,40,3,0
28261,45,6,315984,6,7,6,0,0,7688,0,50,3,1
28262,28,0,210313,2,6,14,0,0,0,0,40,3,0
28263,19,0,181020,11,6,14,0,0,0,0,30,3,0
28264,51,6,120781,15,7,1,2,0,99999,0,70,2,1
28265,19,0,256979,6,6,6,0,0,0,0,35,3,0
28266,64,0,47298,14,7,1,0,0,0,0,60,3,1
28267,44,0,125461,14,7,13,0,0,0,0,60,3,1
28268,21,0,209955,6,6,6,0,0,0,0,48,3,0
28269,33,0,182246,6,6,1,0,0,0,0,40,3,0
28270,63,0,76860,13,7,0,3,0,0,0,40,2,1
28271,44,0,91949,6,6,13,1,1,0,0,40,3,0
28272,44,5,136986,10,7,1,0,0,15024,0,35,3,1
28273,28,4,183445,6,6,13,0,1,0,0,70,3,0
28274,24,0,130741,13,6,10,0,0,0,0,40,3,0
28275,20,4,191878,12,6,3,1,1,0,0,20,3,0
28276,21,0,233923,12,6,13,0,1,0,0,24,3,0
28277,20,0,48121,6,6,14,0,0,0,0,40,3,0
28278,21,0,304302,6,6,14,4,0,0,0,40,3,0
28279,34,4,284703,12,7,12,1,0,0,0,52,3,0
28280,17,0,401198,11,6,10,0,1,0,0,15,3,0
28281,35,0,243357,11,3,11,1,1,0,0,40,3,0
28282,26,0,32276,6,6,8,0,0,0,0,40,3,0
28283,35,0,110538,6,4,8,0,0,0,0,70,3,0
28284,25,0,257310,6,6,12,0,0,0,0,40,3,0
28285,27,6,411950,12,7,11,0,0,0,0,40,3,0
28286,52,5,392668,1,7,0,0,0,0,0,40,3,1
28287,43,6,52498,13,6,1,0,1,0,0,50,3,0
28288,36,0,223433,10,7,10,0,0,7688,0,50,3,1
28289,37,0,87076,6,6,12,0,0,0,0,40,3,0
28290,58,0,224854,6,6,3,0,1,0,0,40,3,0
28291,25,0,193379,9,6,6,0,0,0,0,45,3,0
28292,54,0,98436,10,7,11,0,0,0,0,40,3,0
28293,42,0,116632,12,7,13,0,0,0,0,60,3,0
28294,65,3,210381,13,7,13,0,0,99999,0,65,3,1
28295,44,0,90688,6,6,12,3,1,0,0,45,2,0
28296,61,0,229744,16,7,6,0,0,0,0,40,3,0
28297,29,0,59732,6,7,6,4,0,0,0,40,3,0
28298,34,0,192900,12,7,6,0,0,0,0,40,3,1
28299,24,1,90046,12,6,11,0,1,0,0,40,3,0
28300,40,0,272960,9,7,5,0,0,0,0,42,3,1
28301,42,3,152071,15,7,1,0,0,0,0,60,3,1
28302,50,0,301583,6,6,12,0,0,0,0,40,3,0
28303,18,0,171964,6,6,13,0,1,0,1602,20,3,0
28304,49,0,315984,6,7,12,0,0,0,0,40,3,0
28305,38,0,241962,6,4,12,0,0,0,0,40,3,0
28306,41,0,131591,6,7,3,1,0,0,0,45,3,0
28307,70,3,207938,12,6,13,0,0,0,0,5,3,0
28308,51,0,53197,12,7,6,0,0,0,0,40,3,1
28309,24,0,121023,13,6,1,0,1,0,0,40,3,0
28310,57,6,287229,6,7,6,0,0,0,0,48,3,1
28311,22,0,163911,12,6,3,0,1,0,0,20,3,0
28312,31,0,191834,12,7,6,0,0,0,0,40,3,1
28313,28,0,204734,12,7,5,0,1,0,0,40,3,0
28314,45,6,220978,6,7,13,0,0,0,0,50,3,0
28315,39,0,365739,6,7,6,0,0,0,0,40,3,1
28316,26,0,50103,12,6,10,0,1,0,0,40,3,0
28317,38,0,283293,6,7,6,1,0,0,0,40,3,0
28318,38,6,194534,10,7,1,1,0,99999,0,60,3,1
28319,19,0,263338,6,6,14,0,0,0,0,20,3,0
28320,36,0,504871,6,7,13,0,0,0,0,40,3,1
28321,30,0,348592,6,7,12,0,0,0,0,44,3,0
28322,28,0,173944,10,7,1,0,0,0,0,40,3,1
28323,53,0,226135,3,6,6,1,0,0,0,40,3,0
28324,32,0,172375,13,6,1,0,0,0,0,38,3,0
28325,57,3,127728,15,7,1,0,0,15024,0,60,3,1
28326,47,0,347025,10,4,1,0,1,0,0,40,3,0
28327,36,0,191335,12,7,6,0,0,0,0,56,3,0
28328,21,0,247779,11,6,10,0,1,0,0,38,3,0
28329,25,1,262664,13,7,0,0,0,0,0,40,3,1
28330,37,0,95855,6,4,0,0,1,0,0,40,3,0
28331,31,0,74501,6,4,11,0,1,0,0,30,3,0
28332,43,0,245317,6,7,4,0,0,0,0,50,3,0
28333,61,0,29059,6,4,10,0,1,0,2754,25,3,0
28334,56,0,200316,12,7,3,0,0,0,0,35,3,0
28335,35,0,198341,13,7,13,3,0,0,0,40,3,0
28336,59,0,100453,8,3,11,1,1,0,0,38,3,0
28337,44,6,343190,12,7,6,0,0,0,1887,55,3,1
28338,47,0,235683,10,4,1,0,1,0,0,40,3,0
28339,44,0,83237,13,7,1,0,0,0,0,55,3,1
28340,64,0,88470,12,7,11,0,0,0,0,40,3,0
28341,26,0,198801,6,7,6,0,0,0,0,45,3,0
28342,53,0,168107,13,7,13,0,0,0,0,40,3,1
28343,50,0,196193,13,7,6,0,0,0,0,40,3,0
28344,30,0,205418,6,7,13,0,1,0,0,20,3,0
28345,46,0,695411,6,4,3,0,1,0,0,44,3,0
28346,45,3,139268,6,7,10,0,0,0,0,50,3,1
28347,44,4,192771,6,6,3,0,1,0,0,40,3,0
28348,59,3,122390,12,7,13,0,0,0,1977,48,3,1
28349,65,3,184965,14,7,13,0,0,99999,0,40,3,1
28350,23,0,180837,6,6,12,1,1,0,0,40,3,0
28351,33,0,159548,12,4,3,1,1,0,0,38,3,0
28352,34,0,110554,6,4,10,0,1,0,0,35,3,0
28353,38,0,103474,1,4,3,0,1,0,0,40,3,0
28354,62,0,178249,13,7,13,0,0,0,0,35,3,1
28355,21,0,138768,12,6,10,0,0,0,0,40,3,0
28356,41,0,321824,6,7,6,0,0,0,0,8,3,0
28357,35,0,244803,6,6,14,0,0,0,0,40,3,0
28358,62,5,206063,12,4,11,0,0,0,0,45,3,0
28359,53,0,167651,6,7,6,0,0,0,0,40,3,1
28360,69,1,163689,12,7,4,0,0,0,0,16,3,0
28361,19,6,45546,12,6,10,0,1,0,0,16,3,0
28362,47,0,420986,13,7,13,0,0,0,0,40,3,1
28363,52,3,68015,12,7,10,0,0,0,0,90,3,1
28364,54,0,175594,6,7,6,0,0,0,0,40,3,0
28365,58,0,148673,6,7,13,0,0,0,0,10,3,0
28366,30,0,206322,6,7,4,0,0,0,0,73,3,1
28367,39,0,272338,6,7,3,0,1,0,0,25,3,0
28368,73,0,105886,13,7,1,0,0,1173,0,75,3,0
28369,64,0,312498,13,7,10,0,0,0,0,40,3,0
28370,32,0,177675,6,6,6,0,0,0,0,40,3,0
28371,51,0,152810,6,7,1,0,0,0,0,40,3,1
28372,57,0,319122,13,6,10,0,0,0,0,40,3,0
28373,25,0,212304,6,6,12,0,0,0,0,40,3,0
28374,53,0,208321,6,7,11,1,0,0,1740,40,3,0
28375,39,0,240841,12,6,11,0,1,0,0,25,3,0
28376,49,0,208978,6,4,3,0,1,0,0,16,3,0
28377,23,5,442359,13,6,1,0,1,0,1092,40,3,0
28378,28,0,198197,13,6,1,0,0,0,0,55,3,1
28379,46,0,261059,10,7,1,0,0,0,1977,50,3,1
28380,40,0,72791,12,6,6,1,0,0,0,40,3,0
28381,24,0,275395,6,7,12,0,0,0,0,50,3,0
28382,20,0,195767,6,6,13,0,0,0,0,40,3,0
28383,50,0,462966,2,7,11,0,0,0,0,8,3,0
28384,24,0,265434,13,6,13,0,1,0,0,40,3,0
28385,35,0,31269,6,7,13,0,0,0,0,40,3,0
28386,33,5,246291,13,6,1,0,1,0,0,46,3,0
28387,54,4,128378,13,4,13,0,0,0,0,40,3,0
28388,35,5,231180,6,7,4,0,0,0,0,45,3,0
28389,31,5,206297,6,7,0,0,0,0,0,40,3,1
28390,47,3,337050,12,7,8,0,0,0,0,40,3,0
28391,48,0,193075,6,4,10,0,1,0,0,20,3,0
28392,33,5,169652,1,6,3,0,0,0,1669,55,3,0
28393,35,0,35945,13,7,13,0,0,0,0,40,3,1
28394,20,0,141453,12,6,13,0,1,0,0,10,3,0
28395,36,0,252231,7,6,12,1,0,0,0,40,3,0
28396,30,0,128016,13,6,13,0,1,0,0,55,3,0
28397,39,0,150057,12,7,6,0,0,0,0,55,3,1
28398,25,0,258276,12,6,14,4,0,0,0,40,3,0
28399,40,0,188465,6,4,11,0,1,0,0,35,3,0
28400,25,3,161007,6,7,13,0,0,0,0,40,3,0
28401,33,0,403468,6,7,12,0,1,0,0,40,3,0
28402,53,4,181677,12,4,14,0,0,0,0,40,3,0
28403,18,0,120243,11,6,11,0,0,0,0,10,3,0
28404,41,0,157025,6,6,12,1,0,0,0,40,3,0
28405,25,0,306908,13,7,1,0,0,0,0,50,3,0
28406,66,6,28061,8,2,8,0,0,0,0,50,3,0
28407,53,0,95540,12,4,3,0,1,1471,0,40,3,0
28408,27,0,135001,6,7,6,0,0,0,0,40,3,0
28409,28,0,293398,6,3,10,1,1,0,0,40,3,0
28410,23,0,185106,6,6,14,1,0,0,0,40,3,0
28411,29,6,245790,2,4,6,0,0,0,0,80,3,0
28412,26,0,134004,12,7,13,0,1,0,0,40,3,0
28413,26,0,205036,6,6,14,0,0,0,0,42,3,0
28414,26,0,244495,3,6,11,0,0,0,0,35,3,0
28415,38,0,159179,6,7,6,0,0,0,0,40,3,0
28416,36,0,405155,16,7,6,0,0,0,0,40,3,0
28417,34,0,177437,12,7,6,0,0,15024,0,45,3,1
28418,32,4,402361,6,6,3,0,0,0,0,40,3,0
28419,57,6,184553,6,7,6,0,0,0,0,50,3,1
28420,31,0,302626,12,4,3,0,1,0,0,40,3,0
28421,38,0,99138,13,6,13,0,1,0,0,38,3,0
28422,39,0,112731,6,4,11,2,1,0,0,40,3,0
28423,35,0,192923,6,7,6,0,0,0,2377,40,3,0
28424,18,0,761006,11,6,11,0,1,0,0,20,3,0
28425,75,0,125784,12,7,13,0,0,0,0,8,3,0
28426,28,0,182344,6,6,11,1,0,0,0,40,3,0
28427,41,6,117012,10,6,13,0,1,0,0,55,3,0
28428,39,4,30673,3,7,12,0,0,0,0,40,3,1
28429,31,4,484669,12,6,5,0,0,0,0,40,3,0
28430,38,1,314052,6,4,3,0,1,0,0,38,3,0
28431,43,1,38537,12,4,13,1,1,0,0,38,3,0
28432,27,0,165412,6,7,6,0,0,0,0,40,3,0
28433,42,0,198341,10,7,1,3,0,0,1902,55,2,1
28434,46,0,116635,13,3,1,1,1,0,0,36,3,0
28435,20,0,185452,6,6,3,0,1,0,0,40,3,0
28436,42,0,118686,12,4,1,0,1,0,0,20,3,0
28437,69,0,76939,6,2,13,0,1,0,0,40,3,0
28438,47,4,160646,1,7,3,0,1,0,0,35,3,0
28439,49,1,126754,6,7,6,0,0,0,0,40,1,0
28440,20,0,211049,12,6,13,0,1,0,0,30,3,0
28441,52,0,311931,16,7,10,0,1,0,0,15,3,0
28442,33,0,283602,16,7,11,0,0,0,0,59,3,0
28443,18,0,155021,11,6,11,0,1,0,0,6,3,0
28444,55,6,100569,6,3,8,0,1,0,0,55,3,0
28445,61,0,380462,8,7,8,1,0,0,0,40,3,0
28446,61,4,221943,12,7,3,0,0,9386,0,40,3,1
28447,39,0,114544,13,4,13,0,0,0,0,45,3,1
28448,30,0,248584,12,7,6,0,0,0,0,40,3,0
28449,61,0,227468,6,4,3,1,1,0,0,40,3,0
28450,36,0,66173,9,7,10,0,1,0,0,15,3,0
28451,34,0,107624,12,7,6,0,0,0,0,50,3,0
28452,53,0,70387,10,7,1,3,0,4386,0,40,2,1
28453,38,0,423616,1,7,5,0,1,0,0,36,3,1
28454,46,0,98637,13,7,13,0,0,7298,0,50,3,1
28455,27,5,216013,6,7,14,0,0,0,0,40,3,0
28456,32,6,210926,11,3,14,0,1,0,0,40,3,0
28457,60,5,255711,13,2,1,0,1,0,0,60,3,1
28458,23,0,77581,13,6,13,0,0,0,0,40,3,0
28459,29,0,152461,13,6,1,0,1,14344,0,50,3,1
28460,22,0,203263,6,6,6,0,0,0,0,50,3,0
28461,25,0,261519,6,6,10,0,0,0,0,35,3,0
28462,29,0,91189,13,7,12,0,0,0,0,48,3,0
28463,90,4,195433,6,7,6,0,0,0,0,30,3,0
28464,37,5,272471,6,4,3,0,1,0,0,40,3,0
28465,32,0,311524,6,6,6,1,0,0,0,38,3,0
28466,18,0,151386,6,5,11,1,0,0,0,40,3,0
28467,35,0,187625,12,6,11,0,1,0,0,65,3,0
28468,50,0,108933,3,7,6,0,0,2885,0,40,3,0
28469,54,0,135388,6,7,6,0,0,5178,0,40,3,1
28470,43,0,169383,13,7,13,0,0,0,0,45,3,1
28471,28,3,191129,6,6,13,0,0,0,0,65,3,1
28472,51,0,467611,3,7,8,0,0,0,0,40,3,0
28473,31,0,373185,12,6,6,0,0,0,0,42,3,0
28474,69,0,130060,6,3,4,1,1,2387,0,40,3,0
28475,57,0,199934,13,7,13,0,0,0,0,40,3,1
28476,71,0,116165,12,2,13,0,1,0,0,14,3,0
28477,28,0,42881,2,4,12,0,1,0,0,40,3,0
28478,28,0,174666,2,3,13,0,0,0,0,80,3,0
28479,25,0,169759,6,6,14,0,0,0,0,95,3,0
28480,49,6,181547,9,7,6,0,0,0,0,30,3,0
28481,52,0,95704,3,7,14,0,0,0,0,40,3,0
28482,23,0,237432,13,6,1,0,0,0,0,40,3,0
28483,32,0,226267,16,5,6,0,0,0,0,40,3,0
28484,31,0,159979,12,6,10,3,1,0,0,50,3,0
28485,30,0,203488,6,6,6,0,0,0,0,50,3,0
28486,24,0,403671,6,7,6,0,0,0,0,60,3,0
28487,45,0,192323,9,7,6,0,0,0,0,66,1,0
28488,30,0,167832,6,7,12,0,0,0,0,40,3,0
28489,52,0,145166,13,7,13,0,0,15024,0,55,3,1
28490,42,1,155657,6,4,3,1,1,0,0,25,3,0
28491,49,0,116789,6,7,8,0,0,0,0,40,3,0
28492,20,0,39234,6,6,11,0,0,0,0,30,3,0
28493,25,0,124111,13,6,3,0,1,0,0,40,3,0
28494,41,0,172828,3,7,11,0,0,0,0,55,3,0
28495,55,0,143372,6,4,10,1,1,0,0,40,3,0
28496,31,6,265807,1,7,13,0,0,3137,0,50,3,0
28497,25,1,218184,13,6,0,1,1,0,0,40,3,0
28498,32,0,154087,6,7,13,0,0,0,0,40,3,0
28499,29,4,440647,12,6,3,0,0,0,0,40,3,0
28500,37,0,193952,6,4,11,1,1,0,0,40,3,0
28501,52,0,125932,8,2,11,0,1,0,0,40,3,0
28502,19,0,284652,12,6,3,0,1,0,0,15,3,0
28503,21,0,214635,12,6,13,0,0,0,0,24,3,0
28504,43,0,173316,9,4,6,0,0,0,0,40,3,0
28505,39,1,65390,12,7,3,0,0,0,0,40,3,0
28506,40,3,45054,12,7,4,0,0,0,0,40,3,1
28507,54,0,185042,4,3,2,0,1,0,0,40,3,0
28508,35,0,117381,13,4,10,0,0,0,0,40,3,0
